"user","tournament","selectedCategories","completedCategories","categoryAttempts","categoryAttempts.$*","askedQuestions","askedQuestions.$*","categoryScores","categoryScores.$*","registrationDate","totalScore","sendTourFeedback","_id","__v"
"66c74acc88bebbaf4339712a","66f9b8c878419cc348a13a8b","[""technology"",""sports"",""lifestyle"",""current affairs""]","[""technology"",""lifestyle"",""sports"",""current affairs""]","{""sports"":2,""technology"":2,""current affairs"":2,""lifestyle"":2}",,"{""sports"":[""66fc33196ccd34b83e134faa"",""66fcf29f987cf42e49caab88"",""670027b7326cf40ee3571a8b"",""66fd85d902e78a73bbfaf4d8"",""66fcf2a0987cf42e49caaba6"",""66fd85db02e78a73bbfaf510"",""66fed700c028f523e051cd9e"",""66fc331a6ccd34b83e134fb9"",""66fcf29e987cf42e49caab5e"",""66fcf29e987cf42e49caab64""],""technology"":[""66fd851f02e78a73bbfaf0a2"",""67002795326cf40ee3571a52"",""66fd851e02e78a73bbfaf09b"",""66fd852102e78a73bbfaf0e2"",""66fd851f02e78a73bbfaf0a9"",""66fc32ef6ccd34b83e134e52"",""66fd851e02e78a73bbfaf094"",""66fc32ef6ccd34b83e134e67"",""67002794326cf40ee3571a2d"",""66fcf29d987cf42e49caab34""],""current affairs"":[""66ffde9eeab0094221f74bf0"",""66ffe08eeab0094221f75546"",""66ffe068eab0094221f7550c"",""66ffe042eab0094221f7519f"",""66ffe091eab0094221f755ae"",""66ffe042eab0094221f75197"",""66ffe043eab0094221f751b7"",""66ffe08eeab0094221f75556"",""66ffde9feab0094221f74c3f"",""66ffe08feab0094221f75566""],""lifestyle"":[""66fd897202e78a73bbfb092b"",""66feda99c028f523e051d6fd"",""66fcf2b0987cf42e49caae34"",""67002a4b326cf40ee3571e58"",""66fd897202e78a73bbfb0924"",""66feda9ac028f523e051d709"",""67002a4a326cf40ee3571e40"",""66fc36966ccd34b83e13636b"",""66feda9ac028f523e051d70f"",""67002a49326cf40ee3571e1c""]}",,"{""sports"":17,""technology"":7,""current affairs"":15,""lifestyle"":14}",,"2024-09-30T17:16:02.874Z",53,,"66fadcd279cdf2f8c3d6eb34",12
"661d1c43d3779bd18c70c9aa","66f9b8c878419cc348a13a8b","[""world"",""politics"",""business"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-10-01T02:51:34.338Z",0,,"66fb63b679cdf2f8c3e7afa5",0
"661d1b2215323b828c65ac04","66f9b8c878419cc348a13a8b","[""health"",""environment"",""crime"",""current affairs""]","[]","{""health"":1,""environment"":1,""crime"":1,""current affairs"":1}",,"{""health"":[""66fc33d16ccd34b83e13537a"",""66fc33d36ccd34b83e1353c8"",""670027d5326cf40ee3571b10"",""670027d6326cf40ee3571b16"",""66fed786c028f523e051d065""],""environment"":[""66fc34df6ccd34b83e13599d"",""66fcf2a5987cf42e49caac60"",""66fc34e06ccd34b83e1359b9"",""66fcf2a6987cf42e49caac96"",""66fcf2a6987cf42e49caac90""],""crime"":[""66fd879602e78a73bbfaff19"",""66fcf2a8987cf42e49caacea"",""66fc35916ccd34b83e135d20"",""66fcf2a9987cf42e49caacfc"",""670028f6326cf40ee3571ce9""],""current affairs"":[""66ffe042eab0094221f75197"",""66ffdea0eab0094221f74c6a"",""66ffde9eeab0094221f74c12"",""66ffe042eab0094221f751a7"",""66ffe067eab0094221f754e3""]}",,"{""health"":0,""environment"":0,""crime"":9,""current affairs"":0}",,"2024-10-01T05:37:06.774Z",9,,"66fb8a8279cdf2f8c3efc91e",4
"65fe496b205cf6d5f81e91fb","66f9b8c878419cc348a13a8b","[""health"",""food"",""environment"",""current affairs""]","[""food"",""health"",""environment"",""current affairs""]","{""food"":2,""health"":2,""environment"":2,""current affairs"":2}",,"{""food"":[""66fc36406ccd34b83e1361ad"",""66fcf2ae987cf42e49caadd4"",""66fcf2af987cf42e49caae0a"",""66fd88ab02e78a73bbfb0573"",""66fcf2b0987cf42e49caae22"",""66feda50c028f523e051d6d9"",""66fcf2ae987cf42e49caade6"",""66fc363f6ccd34b83e13617b"",""670029ef326cf40ee3571db2"",""66fc36416ccd34b83e1361c2""],""health"":[""66fcf2a1987cf42e49caabc4"",""66fc33d26ccd34b83e1353ac"",""66fcf2a0987cf42e49caabb8"",""66fd864b02e78a73bbfaf796"",""66fc33d26ccd34b83e13539e"",""66fed786c028f523e051d071"",""66fd864c02e78a73bbfaf7b2"",""66fd864c02e78a73bbfaf7c7"",""66fd864d02e78a73bbfaf7dd"",""670027d8326cf40ee3571b49""],""environment"":[""66fc34de6ccd34b83e13597a"",""66fed889c028f523e051d307"",""66fed888c028f523e051d2f5"",""66fc34e06ccd34b83e1359c0"",""670028cc326cf40ee3571c56"",""670028ce326cf40ee3571c8e"",""66fcf2a7987cf42e49caacb4"",""66fed887c028f523e051d2d7"",""66fd874302e78a73bbfafd08"",""66fcf2a5987cf42e49caac6c""],""current affairs"":[""66ffde9eeab0094221f74c12"",""66fbd372a18bef56ad0993e1"",""66ffe069eab0094221f7551c"",""66ffdea0eab0094221f74c6a"",""66ffe067eab0094221f754e3"",""66ffe067eab0094221f754eb"",""66ffe091eab0094221f755be"",""66ffe068eab0094221f75504"",""66ffe042eab0094221f751a7"",""66ffde9feab0094221f74c3f""]}",,"{""food"":31,""health"":60,""environment"":11,""current affairs"":36}",,"2024-10-01T07:04:55.975Z",138,,"66fb9f1779cdf2f8c3f6da27",12
"6613f4b0ce72abb1ce9abe46","66f9b8c878419cc348a13a8b","[""technology"",""tourism"",""world"",""current affairs""]","[]","{""technology"":1}",,"{""technology"":[""66fc32f06ccd34b83e134e84"",""66fc32ee6ccd34b83e134e3d"",""66fed65ac028f523e051cbd0"",""66fed658c028f523e051cba0"",""67002796326cf40ee3571a5e""]}",,"{""technology"":3}",,"2024-10-01T09:22:59.905Z",3,,"66fbbf73a8d91b3480168240",1
"6613f4c3ce72abb1ce9abe8e","66f9b8c878419cc348a13a8b","[""business"",""food"",""entertainment"",""current affairs""]","[""business""]","{""business"":2}",,"{""business"":[""66fed62fc028f523e051cb1e"",""66fc32c46ccd34b83e134d36"",""66fcf29a987cf42e49caaada"",""66fcf299987cf42e49caaaaa"",""66fc32c26ccd34b83e134cf0"",""66fcf299987cf42e49caaa9e"",""6700272b326cf40ee35719d2"",""66fcf29a987cf42e49caaabc"",""66fed631c028f523e051cb54"",""66fed62ec028f523e051cb12""]}",,"{""business"":7}",,"2024-10-01T09:22:59.749Z",7,,"66fbbf73a8d91b348016823d",2
"6613f4b8ce72abb1ce9abe61","66f9b8c878419cc348a13a8b","[""technology"",""education"",""crime"",""current affairs""]","[""technology"",""education""]","{""technology"":2,""education"":2}",,"{""technology"":[""67002794326cf40ee3571a33"",""66fed65ac028f523e051cbd6"",""66fed658c028f523e051cba6"",""67002795326cf40ee3571a58"",""67002795326cf40ee3571a52"",""66fed659c028f523e051cbb2"",""66fed659c028f523e051cbbe"",""66fc32f06ccd34b83e134e76"",""66fcf29d987cf42e49caab46"",""66fd852002e78a73bbfaf0db""],""education"":[""66fd881c02e78a73bbfb01d5"",""6700293c326cf40ee3571d4f"",""66fd881d02e78a73bbfb01f8"",""66fed996c028f523e051d618"",""66fd881e02e78a73bbfb021c"",""66fed994c028f523e051d5dc"",""66fcf2aa987cf42e49caad2c"",""66fc35dd6ccd34b83e135f0b"",""66fc35dc6ccd34b83e135eef"",""66fd881d02e78a73bbfb01ff""]}",,"{""technology"":18,""education"":14}",,"2024-10-01T09:23:01.150Z",32,,"66fbbf75a8d91b3480168258",4
"6613f4a8ce72abb1ce9abe2b","66f9b8c878419cc348a13a8b","[""science"",""education"",""politics"",""current affairs""]","[""science""]","{""science"":2,""education"":1}",,"{""science"":[""66fed7adc028f523e051d0b1"",""66fcf2a3987cf42e49caac24"",""66fc343b6ccd34b83e135628"",""67002804326cf40ee3571b95"",""66fc343b6ccd34b83e135621"",""66fd86cc02e78a73bbfafa6b"",""67002804326cf40ee3571b89"",""66fd86ce02e78a73bbfafa9c"",""66fcf2a2987cf42e49caac0c"",""66fcf2a3987cf42e49caac36""],""education"":[""6700293b326cf40ee3571d3d"",""66fd881c02e78a73bbfb01d5"",""66fcf2aa987cf42e49caad44"",""6700293b326cf40ee3571d37"",""66fd881c02e78a73bbfb01dc""]}",,"{""science"":7,""education"":7}",,"2024-10-01T09:23:01.629Z",14,,"66fbbf75a8d91b3480168261",3
"6613f4b2ce72abb1ce9abe4f","66f9b8c878419cc348a13a8b","[""politics"",""education"",""health"",""current affairs""]","[""politics""]","{""politics"":2,""education"":1}",,"{""politics"":[""66fed5a2c028f523e051c9cf"",""66fd840502e78a73bbfae39c"",""670026a6326cf40ee3571915"",""66fed5a3c028f523e051c9e7"",""670026a5326cf40ee35718f1"",""66fc32976ccd34b83e134bc6"",""66fc32966ccd34b83e134ba3"",""670026a5326cf40ee35718fd"",""66fc32986ccd34b83e134bea"",""66fed5a3c028f523e051c9e1""],""education"":[""66fed996c028f523e051d61e"",""66fc35dd6ccd34b83e135f12"",""66fed995c028f523e051d600"",""66fed994c028f523e051d5d6"",""66fcf2ab987cf42e49caad68""]}",,"{""politics"":18,""education"":0}",,"2024-10-01T09:23:02.273Z",18,,"66fbbf76a8d91b348016826d",3
"6613f4c8ce72abb1ce9abea3","66f9b8c878419cc348a13a8b","[""health"",""world"",""crime"",""current affairs""]","[""health""]","{""health"":2}",,"{""health"":[""670027d8326cf40ee3571b51"",""66fcf2a2987cf42e49caabee"",""670027d5326cf40ee3571b0a"",""66fd864d02e78a73bbfaf7d6"",""66fc33d16ccd34b83e135381"",""66fed786c028f523e051d065"",""670027d5326cf40ee3571b04"",""66fc33d16ccd34b83e135389"",""670027d6326cf40ee3571b22"",""66fed783c028f523e051d020""]}",,"{""health"":29}",,"2024-10-01T09:23:03.314Z",29,,"66fbbf77a8d91b3480168282",2
"6613f4c6ce72abb1ce9abe9a","66f9b8c878419cc348a13a8b","[""entertainment"",""lifestyle"",""environment"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-10-01T09:23:00.990Z",0,,"66fbbf74a8d91b3480168255",0
"6613f4bbce72abb1ce9abe70","66f9b8c878419cc348a13a8b","[""environment"",""politics"",""tourism"",""current affairs""]","[]","{""environment"":1}",,"{""environment"":[""66fd874402e78a73bbfafd24"",""66fed887c028f523e051d2d7"",""66fcf2a6987cf42e49caaca8"",""66fc34dd6ccd34b83e135965"",""66fc34df6ccd34b83e13599d""]}",,"{""environment"":3}",,"2024-10-01T09:23:01.468Z",3,,"66fbbf75a8d91b348016825e",1
"6613f4c0ce72abb1ce9abe85","66f9b8c878419cc348a13a8b","[""environment"",""tourism"",""crime"",""current affairs""]","[]","{""environment"":1}",,"{""environment"":[""66fed887c028f523e051d2d1"",""66fcf2a5987cf42e49caac66"",""66fd874502e78a73bbfafd4e"",""66fc34e06ccd34b83e1359b9"",""66fed886c028f523e051d2ae""]}",,"{""environment"":20}",,"2024-10-01T09:23:02.549Z",20,,"66fbbf76a8d91b3480168273",1
"6613f4c3ce72abb1ce9abe91","66f9b8c878419cc348a13a8b","[""science"",""business"",""technology"",""current affairs""]","[""science""]","{""science"":2}",,"{""science"":[""66fc343a6ccd34b83e1355f0"",""67002805326cf40ee3571ba7"",""66fcf2a3987cf42e49caac2a"",""66fcf2a4987cf42e49caac48"",""66fed7adc028f523e051d0b1"",""66fc343a6ccd34b83e135605"",""66fd86ce02e78a73bbfafa9c"",""66fc343c6ccd34b83e13562f"",""66fed7adc028f523e051d0bd"",""66fed7aec028f523e051d0c9""]}",,"{""science"":22}",,"2024-10-01T09:23:02.711Z",22,,"66fbbf76a8d91b3480168276",2
"6613f4b4ce72abb1ce9abe55","66f9b8c878419cc348a13a8b","[""entertainment"",""education"",""science"",""current affairs""]","[]","{""entertainment"":1}",,"{""entertainment"":[""66fed9c3c028f523e051d641"",""66fc36096ccd34b83e136062"",""66fc36066ccd34b83e136000"",""66fc36076ccd34b83e13602a"",""66fcf2ad987cf42e49caadb0""]}",,"{""entertainment"":6}",,"2024-10-01T09:23:03.790Z",6,,"66fbbf77a8d91b348016828b",1
"6613f4a6ce72abb1ce9abe22","66f9b8c878419cc348a13a8b","[""technology"",""environment"",""crime"",""current affairs""]","[]","{""technology"":1}",,"{""technology"":[""66fcf29d987cf42e49caab34"",""67002797326cf40ee3571a7d"",""66fcf29d987cf42e49caab46"",""67002795326cf40ee3571a52"",""66fc32f06ccd34b83e134e84""]}",,"{""technology"":2}",,"2024-10-01T09:23:00.391Z",2,,"66fbbf74a8d91b3480168249",1
"6613f4d5ce72abb1ce9abed9","66f9b8c878419cc348a13a8b","[""technology"",""business"",""environment"",""current affairs""]","[]","{""technology"":1}",,"{""technology"":[""66fed65ac028f523e051cbdc"",""66fd852102e78a73bbfaf0f7"",""66fd851e02e78a73bbfaf09b"",""66fcf29c987cf42e49caab22"",""66fcf29b987cf42e49caaaf8""]}",,"{""technology"":3}",,"2024-10-01T09:22:59.270Z",3,,"66fbbf73a8d91b3480168234",1
"6613f4cdce72abb1ce9abeb8","66f9b8c878419cc348a13a8b","[""politics"",""education"",""entertainment"",""current affairs""]","[""politics""]","{""politics"":2}",,"{""politics"":[""66fd840502e78a73bbfae39c"",""66fc32966ccd34b83e134b9c"",""66fcf297987cf42e49caaa50"",""66fed5a5c028f523e051ca1e"",""66fd840802e78a73bbfae404"",""66fd840702e78a73bbfae3e5"",""670026a5326cf40ee35718fd"",""66fd840702e78a73bbfae3d7"",""670026a8326cf40ee357193f"",""66fc32986ccd34b83e134be2""]}",,"{""politics"":0}",,"2024-10-01T09:22:59.429Z",0,,"66fbbf73a8d91b3480168237",2
"6613f4c2ce72abb1ce9abe8b","66f9b8c878419cc348a13a8b","[""politics"",""business"",""science"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-10-01T09:23:00.069Z",0,,"66fbbf74a8d91b3480168243",0
"6613f495ce72abb1ce9abde3","66f9b8c878419cc348a13a8b","[""tourism"",""education"",""food"",""current affairs""]","[""tourism""]","{""tourism"":2}",,"{""tourism"":[""66fc36c46ccd34b83e1364bc"",""67002aad326cf40ee3571ece"",""67002aaa326cf40ee3571e7a"",""66fcf2b3987cf42e49caaea6"",""66fedaf0c028f523e051d784"",""66fc36c36ccd34b83e1364a6"",""67002aac326cf40ee3571ea4"",""66fcf2b4987cf42e49caaec4"",""66fedaf0c028f523e051d790"",""66fd8a2602e78a73bbfb0f1e""]}",,"{""tourism"":10}",,"2024-10-01T09:22:59.590Z",10,,"66fbbf73a8d91b348016823a",2
"6613f4c1ce72abb1ce9abe88","66f9b8c878419cc348a13a8b","[""environment"",""crime"",""business"",""current affairs""]","[""environment""]","{""environment"":2}",,"{""environment"":[""66fc34de6ccd34b83e13597a"",""670028cc326cf40ee3571c4a"",""670028cd326cf40ee3571c6e"",""66fcf2a7987cf42e49caacba"",""66fcf2a7987cf42e49caacae"",""66fed888c028f523e051d2e3"",""66fc34df6ccd34b83e13599d"",""670028ce326cf40ee3571c87"",""670028cd326cf40ee3571c62"",""66fd874202e78a73bbfafcf3""]}",,"{""environment"":9}",,"2024-10-01T09:23:01.949Z",9,,"66fbbf75a8d91b3480168267",2
"6613f4c9ce72abb1ce9abea6","66f9b8c878419cc348a13a8b","[""sports"",""entertainment"",""science"",""current affairs""]","[""sports"",""entertainment""]","{""sports"":2,""entertainment"":2}",,"{""sports"":[""66fed700c028f523e051cda4"",""66fd85dc02e78a73bbfaf526"",""670027b9326cf40ee3571abb"",""66fc331a6ccd34b83e134fb9"",""66fd85da02e78a73bbfaf4df"",""670027b8326cf40ee3571aa3"",""66fed700c028f523e051cdaa"",""670027b9326cf40ee3571ac1"",""66fcf29e987cf42e49caab64"",""66fc331a6ccd34b83e134fb2""],""entertainment"":[""66fc36086ccd34b83e136046"",""66fd886b02e78a73bbfb03ca"",""66fd886c02e78a73bbfb03d8"",""66fed9c6c028f523e051d68f"",""66fed9c4c028f523e051d653"",""66fc36066ccd34b83e136000"",""66fd886b02e78a73bbfb03bc"",""66fd886a02e78a73bbfb03a7"",""66fd886c02e78a73bbfb03e6"",""66fed9c5c028f523e051d66b""]}",,"{""sports"":15,""entertainment"":10}",,"2024-10-01T09:23:03.469Z",25,,"66fbbf77a8d91b3480168285",4
"6613f4dfce72abb1ce9abf03","66f9b8c878419cc348a13a8b","[""world"",""business"",""food"",""current affairs""]","[""world""]","{""world"":2}",,"{""world"":[""66fcf295987cf42e49caaa14"",""66fc32236ccd34b83e1348ec"",""66fcf294987cf42e49caa9f0"",""66fc32246ccd34b83e134901"",""66fcf296987cf42e49caaa38"",""66fd83c902e78a73bbfae0a2"",""6700264f326cf40ee35717b3"",""66fc32256ccd34b83e134916"",""66fd83cb02e78a73bbfae0e9"",""66fcf295987cf42e49caaa0e""]}",,"{""world"":18}",,"2024-10-01T09:23:00.709Z",18,,"66fbbf74a8d91b348016824f",2
"6613f494ce72abb1ce9abddf","66f9b8c878419cc348a13a8b","[""lifestyle"",""world"",""politics"",""current affairs""]","[""lifestyle""]","{""lifestyle"":2}",,"{""lifestyle"":[""66fcf2b2987cf42e49caae64"",""67002a49326cf40ee3571e16"",""66feda9bc028f523e051d733"",""67002a4c326cf40ee3571e6a"",""66fd897302e78a73bbfb094e"",""66fc36976ccd34b83e136380"",""66fc36976ccd34b83e136379"",""66fcf2b1987cf42e49caae52"",""66fd897502e78a73bbfb0980"",""67002a4a326cf40ee3571e3a""]}",,"{""lifestyle"":0}",,"2024-10-01T09:23:00.829Z",0,,"66fbbf74a8d91b3480168252",2
"6613f4a7ce72abb1ce9abe28","66f9b8c878419cc348a13a8b","[""education"",""environment"",""food"",""current affairs""]","[""education""]","{""education"":2}",,"{""education"":[""66fcf2aa987cf42e49caad32"",""66fd881f02e78a73bbfb0223"",""66fcf2ab987cf42e49caad5c"",""66fcf2aa987cf42e49caad26"",""6700293c326cf40ee3571d49"",""6700293c326cf40ee3571d4f"",""66fcf2aa987cf42e49caad2c"",""6700293c326cf40ee3571d5b"",""66fed994c028f523e051d5ee"",""6700293d326cf40ee3571d67""]}",,"{""education"":8}",,"2024-10-01T09:23:02.109Z",8,,"66fbbf76a8d91b348016826a",2
"6613f4d3ce72abb1ce9abed3","66f9b8c878419cc348a13a8b","[""crime"",""tourism"",""business"",""current affairs""]","[""crime""]","{""crime"":2}",,"{""crime"":[""670028f7326cf40ee3571d07"",""670028f6326cf40ee3571cfb"",""670028f7326cf40ee3571d01"",""66fcf2a8987cf42e49caacf0"",""66fc35926ccd34b83e135d4a"",""66fed967c028f523e051d58b"",""66fd879602e78a73bbfaff09"",""66fc35936ccd34b83e135d6d"",""670028f5326cf40ee3571ccb"",""66fcf2a7987cf42e49caacc0""]}",,"{""crime"":34}",,"2024-10-01T09:23:03.150Z",34,,"66fbbf77a8d91b348016827f",2
"6613f4c4ce72abb1ce9abe94","66f9b8c878419cc348a13a8b","[""technology"",""science"",""world"",""current affairs""]","[""technology""]","{""technology"":2}",,"{""technology"":[""66fd852102e78a73bbfaf0f7"",""66fd852002e78a73bbfaf0db"",""66fcf29d987cf42e49caab2e"",""66fcf29c987cf42e49caab28"",""66fed65ac028f523e051cbd6"",""66fcf29b987cf42e49caaaf8"",""66fc32f16ccd34b83e134e92"",""66fed65ac028f523e051cbc4"",""66fed65bc028f523e051cbe2"",""66fd852002e78a73bbfaf0c6""]}",,"{""technology"":0}",,"2024-10-01T09:23:01.311Z",0,,"66fbbf75a8d91b348016825b",2
"6613f4d6ce72abb1ce9abedc","66f9b8c878419cc348a13a8b","[""world"",""technology"",""crime"",""current affairs""]","[""world""]","{""world"":2}",,"{""world"":[""67002651326cf40ee35717d6"",""66fcf294987cf42e49caa9e4"",""66fc32236ccd34b83e1348ec"",""67002651326cf40ee35717e4"",""66fc32266ccd34b83e13493a"",""66fc32246ccd34b83e1348fa"",""66fd83ca02e78a73bbfae0be"",""66fd83c902e78a73bbfae0b7"",""66fcf295987cf42e49caa9f6"",""67002650326cf40ee35717cf""]}",,"{""world"":17}",,"2024-10-01T09:23:02.429Z",17,,"66fbbf76a8d91b3480168270",2
"6613f4afce72abb1ce9abe43","66f9b8c878419cc348a13a8b","[""sports"",""science"",""crime"",""current affairs""]","[""sports""]","{""sports"":2}",,"{""sports"":[""66fed6fdc028f523e051cd5d"",""670027b8326cf40ee3571a9d"",""66fd85d902e78a73bbfaf4d8"",""66fd85da02e78a73bbfaf4ed"",""66fc33186ccd34b83e134f79"",""66fed6ffc028f523e051cd92"",""66fc33186ccd34b83e134f80"",""66fed6ffc028f523e051cd8a"",""66fcf29e987cf42e49caab58"",""66fd85d902e78a73bbfaf4d1""]}",,"{""sports"":7}",,"2024-10-01T09:23:02.831Z",7,,"66fbbf76a8d91b3480168279",2
"6613f4b7ce72abb1ce9abe5e","66f9b8c878419cc348a13a8b","[""science"",""entertainment"",""education"",""current affairs""]","[""science""]","{""science"":2,""entertainment"":1}",,"{""science"":[""66fc34396ccd34b83e1355e1"",""66fd86ce02e78a73bbfafa9c"",""66fc343b6ccd34b83e135628"",""66fcf2a3987cf42e49caac30"",""66fed7aec028f523e051d0c3"",""66fd86cc02e78a73bbfafa5d"",""67002803326cf40ee3571b71"",""66fc34396ccd34b83e1355d2"",""66fd86cd02e78a73bbfafa87"",""66fd86cd02e78a73bbfafa8e""],""entertainment"":[""66fc36086ccd34b83e13603f"",""66fcf2ad987cf42e49caadb6"",""66fcf2ad987cf42e49caadbc"",""66fd886d02e78a73bbfb03ed"",""66fc36076ccd34b83e13602a""]}",,"{""science"":3,""entertainment"":0}",,"2024-10-01T09:23:03.629Z",3,,"66fbbf77a8d91b3480168288",3
"6613f4a0ce72abb1ce9abe10","66f9b8c878419cc348a13a8b","[""crime"",""science"",""lifestyle"",""current affairs""]","[]","{""crime"":1}",,"{""crime"":[""66fc35916ccd34b83e135d20"",""66fed968c028f523e051d599"",""66fcf2a9987cf42e49caad1a"",""670028f7326cf40ee3571d01"",""66fcf2a8987cf42e49caacde""]}",,"{""crime"":2}",,"2024-10-01T09:23:02.989Z",2,,"66fbbf76a8d91b348016827c",1
"6613f4bfce72abb1ce9abe7f","66f9b8c878419cc348a13a8b","[""lifestyle"",""environment"",""business"",""current affairs""]","[]","{""lifestyle"":1}",,"{""lifestyle"":[""67002a4b326cf40ee3571e58"",""66feda9bc028f523e051d72d"",""66fc36976ccd34b83e136395"",""66feda99c028f523e051d6fd"",""66feda9ac028f523e051d709""]}",,"{""lifestyle"":0}",,"2024-10-01T09:23:00.230Z",0,,"66fbbf74a8d91b3480168246",1
"6613f4c7ce72abb1ce9abea0","66f9b8c878419cc348a13a8b","[""tourism"",""technology"",""health"",""current affairs""]","[]","{""tourism"":1}",,"{""tourism"":[""66fcf2b3987cf42e49caaea6"",""66fd8a2602e78a73bbfb0f25"",""66fedaf0c028f523e051d79c"",""66fcf2b3987cf42e49caae88"",""67002aac326cf40ee3571eb6""]}",,"{""tourism"":0}",,"2024-10-01T09:23:00.556Z",0,,"66fbbf74a8d91b348016824c",1
"6613f4d4ce72abb1ce9abed6","66f9b8c878419cc348a13a8b","[""politics"",""business"",""education"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-10-01T09:23:01.789Z",0,,"66fbbf75a8d91b3480168264",0
"65b1ebbc90ba2e3794e9696d","66f9b8c878419cc348a13a8b","[""technology"",""health"",""world"",""current affairs""]","[""current affairs"",""world"",""technology"",""health""]","{""current affairs"":2,""world"":2,""technology"":2,""health"":2}",,"{""current affairs"":[""66ffe042eab0094221f75197"",""66ffdea1eab0094221f74c76"",""66ffe068eab0094221f75504"",""66ffe090eab0094221f7557e"",""66ffe067eab0094221f754eb"",""66ffe08eeab0094221f75556"",""66ffde9eeab0094221f74bf0"",""66ffe08feab0094221f75566"",""66ffe090eab0094221f75586"",""66ffe041eab0094221f75187""],""world"":[""66fd83ca02e78a73bbfae0cc"",""66fc32246ccd34b83e13490f"",""6700264f326cf40ee35717a6"",""66fc32246ccd34b83e134901"",""66fc32266ccd34b83e134932"",""66fd83c802e78a73bbfae094"",""66fd83cb02e78a73bbfae0e9"",""66fcf296987cf42e49caaa2c"",""67002651326cf40ee35717d6"",""66fc32276ccd34b83e13494f""],""technology"":[""66fd852102e78a73bbfaf0f7"",""66fd852102e78a73bbfaf0e9"",""66fed658c028f523e051cba6"",""66fd851f02e78a73bbfaf0a2"",""66fcf29e987cf42e49caab52"",""66fc32f16ccd34b83e134e92"",""66fd852002e78a73bbfaf0d4"",""66fcf29c987cf42e49caab22"",""66fed65bc028f523e051cbe8"",""66fc32f06ccd34b83e134e7d""],""health"":[""66fc33d36ccd34b83e1353c1"",""66fed785c028f523e051d05e"",""670027d8326cf40ee3571b49"",""66fed786c028f523e051d065"",""66fcf2a1987cf42e49caabe8"",""66fed783c028f523e051d02c"",""670027d8326cf40ee3571b57"",""66fed784c028f523e051d046"",""66fc33d26ccd34b83e1353ac"",""66fd864d02e78a73bbfaf7dd""]}",,"{""current affairs"":34,""world"":79,""technology"":30,""health"":15}",,"2024-10-01T13:48:45.741Z",158,,"66fbfdbd6ccd34b83e0aa643",12
